nombre_pais,codigo_del_pais,region,anio,Crecimiento del PIB (% anual),PIB per cápita (US$ actuales),Crecimiento del PIB per cápita (% anual),"Inflación, precios al consumidor (% anual)","Expectativa de vida, total (años)",Mortalidad infantil (cada 1.000 nacimientos),"Gasto público en educación, total (% del PIB)",Indice de Gini,Índice de recuento de la pobreza multidimensional (Banco Mundial) (% de la población)
El Salvador,SLV,América Latina y el Caribe,2023,3.5391566928735045,5365.444913991706,3.0582698782416458,4.045546942224766,72.099,9.2,3.18734002113342,39.8,6.2
El Salvador,SLV,América Latina y el Caribe,2024,2.602020161210689,5579.659691650286,2.1395481105827656,0.8537822925672883,72.302,8.8,3.31666994094849,NA,NA
El Salvador,SLV,América Latina y el Caribe,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea Ecuatorial,GNQ,África Subsahariana,2016,-8.816417232197566,7453.197979485167,-12.097109899898555,1.411939154790155,61.081,60.9,NA,NA,NA
Guinea Ecuatorial,GNQ,África Subsahariana,2017,-5.667508504866859,7809.104656554882,-8.940535550475772,0.7443547466124104,61.481,59.1,NA,NA,NA
Guinea Ecuatorial,GNQ,África Subsahariana,2018,-6.236544067345747,8102.470848340313,-9.370419051859429,1.060074106621712,61.915,57.2,NA,NA,NA
Guinea Ecuatorial,GNQ,África Subsahariana,2019,-5.481825378934445,6804.149230738878,-8.523912820418417,1.53027528964189,62.297,55.7,NA,NA,NA
Guinea Ecuatorial,GNQ,África Subsahariana,2020,-4.791080833832936,5764.055029129468,-7.3587465736667355,4.766695239442282,62.141,53.9,NA,NA,NA
Guinea Ecuatorial,GNQ,África Subsahariana,2021,0.8602699563820693,6945.630697945393,-1.5665204001559943,-0.09710076646401984,62.447,52.2,NA,NA,NA
Guinea Ecuatorial,GNQ,África Subsahariana,2022,3.2235083165859777,7589.299649093813,0.6617862587819872,4.78671704710803,63.355,50.7,NA,38.5,20
Guinea Ecuatorial,GNQ,África Subsahariana,2023,-5.089308720715323,6677.793435386001,-7.3498441972053286,2.859495060373218,63.707,49.2,NA,NA,NA
Guinea Ecuatorial,GNQ,África Subsahariana,2024,0.9072482459867359,6745.40013244916,-1.4903516854681413,2.921402273091033,63.906,47.6,NA,NA,NA
Guinea Ecuatorial,GNQ,África Subsahariana,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eritrea,ERI,África Subsahariana,2016,NA,NA,NA,NA,66.242,31.3,NA,NA,NA
Eritrea,ERI,África Subsahariana,2017,NA,NA,NA,NA,66.612,30.5,NA,NA,NA
Eritrea,ERI,África Subsahariana,2018,NA,NA,NA,NA,66.979,29.6,NA,NA,NA
Eritrea,ERI,África Subsahariana,2019,NA,NA,NA,NA,67.306,28.7,NA,NA,NA
Eritrea,ERI,África Subsahariana,2020,NA,NA,NA,NA,66.98,27.8,NA,NA,NA
Eritrea,ERI,África Subsahariana,2021,NA,NA,NA,NA,66.94,27,NA,NA,NA
Eritrea,ERI,África Subsahariana,2022,NA,NA,NA,NA,67.789,26.2,NA,NA,NA
Eritrea,ERI,África Subsahariana,2023,NA,NA,NA,NA,68.624,25.4,NA,NA,NA
Eritrea,ERI,África Subsahariana,2024,NA,NA,NA,NA,68.893,24.7,NA,NA,NA
Eritrea,ERI,África Subsahariana,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estonia,EST,Europa y Asia Central,2016,3.093019207519589,18666.3736521706,3.0630109034919855,0.148684907627372,77.64146341463416,2.3,5.05511999130249,31.2,0.6
Estonia,EST,Europa y Asia Central,2017,5.634672489639911,20851.522349686096,5.506857313542056,3.41723549488054,78.09268292682927,2.2,4.86288022994995,30.4,0.6
Estonia,EST,Europa y Asia Central,2018,3.6996975616172563,23618.13612545807,3.339409363788917,3.43632688420446,78.2439024390244,2,5.13962984085083,30.3,0.4
Estonia,EST,Europa y Asia Central,2019,3.7266494346688432,24021.250141330624,3.3419636171696965,2.27725931243522,78.64634146341466,1.9,5.16415023803711,30.8,0.8
Estonia,EST,Europa y Asia Central,2020,-2.883807514837784,23933.993942106536,-3.0754800776694395,-0.444531097679829,78.59512195121953,1.8,5.44180011749268,30.7,0.4
Estonia,EST,Europa y Asia Central,2021,8.25488044580031,27951.165927774426,8.140194360088529,4.65316673847472,76.9439024390244,1.8,5.21514987945557,31.8,0.4
Estonia,EST,Europa y Asia Central,2022,-1.2261696658779613,28340.382654940564,-2.5375496320885276,19.3982634080616,77.84390243902439,1.7,5.20733976364136,32.3,0.6
Estonia,EST,Europa y Asia Central,2023,-2.7442191457123073,30264.006488505736,-4.266344801379134,9.15922507983982,78.79268292682927,1.6,NA,30.7,0.4
Estonia,EST,Europa y Asia Central,2024,-0.09004286484938007,31428.354781610396,-0.23965215431368847,3.5194118998392,79.29512195121953,1.5,NA,NA,NA
Estonia,EST,Europa y Asia Central,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eswatini,SWZ,África Subsahariana,2016,2.9491682105991117,3238.176119613639,2.349657522972379,7.847274590856799,56.228,51.3,5.43355309210979,54.6,47.7
Eswatini,SWZ,África Subsahariana,2017,3.520953459879834,3853.099565696787,2.744408885210234,6.221375289331178,57.574,51.1,6.177914116856,NA,NA
Eswatini,SWZ,África Subsahariana,2018,0.06539565578435713,3972.6545062035666,-0.8534813307299487,4.815061674615126,58.707,47.7,5.73687354676617,NA,NA
Eswatini,SWZ,África Subsahariana,2019,6.431868886915737,3913.1457754733624,5.444562780528699,2.598016203110773,59.85,47.6,5.69914824136892,NA,NA
Eswatini,SWZ,África Subsahariana,2020,-2.9518345340928676,3466.5693627814517,-3.9978006899121965,NA,59.862,47.3,5.32546270122803,NA,NA
Eswatini,SWZ,África Subsahariana,2021,4.23621913615419,3984.002291743063,3.038523689467837,NA,58.228,46.2,5.28714899285221,NA,NA
Eswatini,SWZ,África Subsahariana,2022,0.3860708355627054,3894.162008986901,-0.6288940365143105,NA,63.028,45.9,5.57274175738511,NA,NA
Eswatini,SWZ,África Subsahariana,2023,3.532576628362108,3755.5211123246368,2.557498871288132,NA,64.123,44.7,5.00431592836751,NA,NA
Eswatini,SWZ,África Subsahariana,2024,2.9739107597398515,3909.558923781816,1.9534696306666888,NA,64.264,42.2,6.03082905337534,NA,NA
Eswatini,SWZ,África Subsahariana,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Etiopía,ETH,África Subsahariana,2016,9.433482659819049,641.6515232862331,6.509914563067397,6.62813337230924,64.162,45.9,5.06151399998447,NA,NA
Etiopía,ETH,África Subsahariana,2017,9.56418965754014,696.3484290762159,6.618620700267513,10.6871150284238,64.766,44,5.49905076025271,NA,NA
Etiopía,ETH,África Subsahariana,2018,6.816147785572824,739.7020222720861,3.9740754594213286,13.8330356586661,65.257,42.3,5.22011189522399,NA,NA
Etiopía,ETH,África Subsahariana,2019,8.364085733140541,793.4732472102638,5.486641480217116,15.8096321719344,65.741,40.8,4.48086946127054,NA,NA
Etiopía,ETH,África Subsahariana,2020,6.059530890548075,829.790982547947,3.223115994928065,20.3563468559061,65.969,39.4,4.0905654220699,NA,NA
Etiopía,ETH,África Subsahariana,2021,5.641530692570768,893.0098354490499,2.855657630785231,26.8395221557722,65.33,49.9,4.06524874309096,31.1,65.5
Etiopía,ETH,África Subsahariana,2022,5.321759884033781,982.1031615069917,2.5953996764437335,33.8898797100898,66.897,48.3,3.73649512188829,NA,NA
Etiopía,ETH,África Subsahariana,2023,6.594245993570752,1055.8109159252658,3.854750252304356,30.2188278135278,67.315,38.7,2.9272447768927,NA,NA
Etiopía,ETH,África Subsahariana,2024,7.612774475110726,1133.8827968171868,4.86819977515492,21.037746057771,67.603,34.5,2.2978069565991,NA,NA
Etiopía,ETH,África Subsahariana,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,FRO,Europa y Asia Central,2016,1.3864479593829344,56875.280381329554,0.22836646380936543,NA,81.96211219512196,NA,NA,NA,NA
Faroe Islands,FRO,Europa y Asia Central,2017,3.512013674884429,59387.353086481984,2.0350387487940083,NA,82.10629268292683,NA,NA,NA,NA
Faroe Islands,FRO,Europa y Asia Central,2018,2.76370952267429,62526.490851574294,1.119361201815721,NA,82.2486024390244,NA,NA,NA,NA
Faroe Islands,FRO,Europa y Asia Central,2019,4.538510286761891,63068.287268848275,2.9318402568680284,NA,82.39128292682928,NA,NA,NA,NA
Faroe Islands,FRO,Europa y Asia Central,2020,-1.6373211801702752,62243.1905561324,-3.0838036443142727,NA,82.53419268292684,NA,NA,NA,NA
Faroe Islands,FRO,Europa y Asia Central,2021,5.066362916006327,69415.18532545795,3.625288327076575,NA,82.67632195121953,NA,NA,NA,NA
Faroe Islands,FRO,Europa y Asia Central,2022,3.860999816691546,67058.20226481257,2.674281166166949,NA,82.8162292682927,NA,NA,NA,NA
Faroe Islands,FRO,Europa y Asia Central,2023,3.1587387232926574,72465.37696602153,2.207040872756181,NA,82.95211951219514,NA,NA,NA,NA
Faroe Islands,FRO,Europa y Asia Central,2024,0.8437168513621032,74119.66075538789,0.3513104871896786,NA,83.08324634146342,NA,NA,NA,NA
Faroe Islands,FRO,Europa y Asia Central,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,Asia Oriental y el Pacífico,2016,2.4456517966424514,5363.790266792433,2.3801162532733287,3.86322538221277,66.657,16.8,4.83590249175322,NA,NA
Fiji,FJI,Asia Oriental y el Pacífico,2017,5.353364559650387,5826.848144593282,5.4000349262816485,3.34757834757831,67.06,17.7,4.65119160575452,NA,NA
Fiji,FJI,Asia Oriental y el Pacífico,2018,3.81235122208561,6085.419794853761,3.991072631819435,4.08147637644542,66.965,19,4.79706049383602,NA,NA
Fiji,FJI,Asia Oriental y el Pacífico,2019,-0.5819467093438675,5842.073445775965,-0.33408046448406026,1.79388647514555,67.009,20.3,5.15273175975853,30.7,4.9
Fiji,FJI,Asia Oriental y el Pacífico,2020,-17.183535259935383,4620.645723801395,-17.18932812122418,-1.70014167847317,66.924,21.6,5.80519512902055,NA,NA
Fiji,FJI,Asia Oriental y el Pacífico,2021,-4.3459619989751985,4536.733121103354,-4.528356732348968,1.53454853751591,64.904,22.6,4.8526862712935,NA,NA
Fiji,FJI,Asia Oriental y el Pacífico,2022,17.745126977359433,5414.120921190881,17.397944683227237,6.07882431529724,67.148,23.2,3.93839539074194,NA,NA
Fiji,FJI,Asia Oriental y el Pacífico,2023,9.442458567383127,5926.205863947629,8.883134292714388,2.97544080604538,67.316,23.5,4.24679790890603,NA,NA
Fiji,FJI,Asia Oriental y el Pacífico,2024,3.530858960763524,6425.741517157122,3.0137530946859385,3.89084237884105,67.463,23.5,NA,NA,NA
Fiji,FJI,Asia Oriental y el Pacífico,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Finlandia,FIN,Europa y Asia Central,2016,2.5719341489875376,43451.25624421576,2.277543731316726,0.356684500891695,81.42926829268293,2,6.90873003005981,27.1,1.4
Finlandia,FIN,Europa y Asia Central,2017,3.3033700359103904,46085.017473903594,3.0612316929677235,0.754015047084346,81.6317073170732,1.9,6.40826988220215,27.4,1.6
Finlandia,FIN,Europa y Asia Central,2018,1.1929775974229244,49654.24970353289,1.0588431570541843,1.08382098409305,81.73414634146343,1.9,6.31771993637085,27.3,1
Finlandia,FIN,Europa y Asia Central,2019,1.3497384574173736,48358.180777370086,1.2381209751921745,1.0240939296343,81.9829268292683,1.9,6.45300006866455,27.7,1
Finlandia,FIN,Europa y Asia Central,2020,-2.491036055357071,48828.68468627994,-2.6309985525885082,0.290554555653239,81.93170731707318,1.9,6.6812801361084,27.1,1.4
Finlandia,FIN,Europa y Asia Central,2021,2.67634641498897,53099.13514001479,2.4637305001189276,2.19457432340007,81.88536585365854,1.9,6.58820009231567,27.7,1.5
Finlandia,FIN,Europa y Asia Central,2022,0.7630419127635264,50440.56022497404,0.489394588644501,7.12350773301402,81.1878048780488,1.9,6.37578010559082,27.9,1.8
Finlandia,FIN,Europa y Asia Central,2023,-0.9390934596137583,52834.29167527031,-1.4323657389096525,6.25064322154762,81.58536585365854,1.9,NA,27.4,1.7
Finlandia,FIN,Europa y Asia Central,2024,0.4161719648620732,53149.76719340505,-0.22707348702051888,1.56568906231615,82.33658536585368,1.9,NA,NA,NA
Finlandia,FIN,Europa y Asia Central,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Francia,FRA,Europa y Asia Central,2016,0.8600310754240326,37024.21571336689,0.5942437523892323,0.183334861123764,82.57317073170732,3.2,NA,31.9,1.8
Francia,FRA,Europa y Asia Central,2017,2.0836148599739914,38687.162640716364,1.7877954938423102,1.03228275064681,82.57560975609756,3.3,5.46482992172241,31.6,1.5
Francia,FRA,Europa y Asia Central,2018,1.6459087239588683,41418.17664848442,1.2821660370212555,1.85081508315492,82.67560975609757,3.3,5.42540979385376,32.4,1.6
Francia,FRA,Europa y Asia Central,2019,2.0274464641923657,40408.28485747505,1.6887084411620918,1.10825492288293,82.8268292682927,3.3,5.36638021469116,31.2,0.6
Francia,FRA,Europa y Asia Central,2020,-7.4406458994823055,39169.860600070715,-7.740567512549944,0.476498852725065,82.17560975609757,3.3,5.65871000289917,30.7,1
Francia,FRA,Europa y Asia Central,2021,6.882337833602392,43725.0999521245,6.501552197572067,1.64233141038393,82.32439024390244,3.4,5.41743993759155,31.5,1.4
Francia,FRA,Europa y Asia Central,2022,2.716762641859134,40988.639640657944,2.202088585137659,5.22236748369725,82.12926829268294,3.4,5.32434988021851,31.2,1.1
Francia,FRA,Europa y Asia Central,2023,1.4392149443774258,44700.138417754366,1.1605460944901154,4.8783572650844,82.83170731707318,3.4,NA,31.8,1.3
Francia,FRA,Europa y Asia Central,2024,1.1904679827588325,46103.08408558839,0.925700761599856,1.99904942291462,82.98048780487807,3.4,NA,NA,NA
Francia,FRA,Europa y Asia Central,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
French Polynesia,PYF,Asia Oriental y el Pacífico,2016,2.3021982367043847,19690.077573458868,1.821427960799582,NA,82.555,NA,NA,NA,NA
French Polynesia,PYF,Asia Oriental y el Pacífico,2017,4.2926336310348745,20826.93124921722,3.9541602139515675,NA,82.774,NA,NA,NA,NA
French Polynesia,PYF,Asia Oriental y el Pacífico,2018,1.8068749830520687,21925.616043938026,1.90583847677253,NA,82.985,NA,NA,NA,NA
French Polynesia,PYF,Asia Oriental y el Pacífico,2019,2.6894665814333365,21582.58920468011,2.976888449019711,NA,83.195,NA,NA,NA,NA
French Polynesia,PYF,Asia Oriental y el Pacífico,2020,-10.573813863248873,19966.48385038589,-10.629863570005924,NA,82.459,NA,NA,NA,NA
French Polynesia,PYF,Asia Oriental y el Pacífico,2021,3.365902424215463,21426.385444983494,3.1505198503272993,NA,79.571,NA,NA,NA,NA
French Polynesia,PYF,Asia Oriental y el Pacífico,2022,2.937347071632203,20053.95693693217,2.722204352217801,NA,83.859,NA,NA,NA,NA
French Polynesia,PYF,Asia Oriental y el Pacífico,2023,2.7728407715541294,21832.283179556853,2.5023070377805823,NA,84.07,NA,NA,NA,NA
French Polynesia,PYF,Asia Oriental y el Pacífico,2024,1.1263889773024687,22439.883874602452,0.8791414568172939,NA,84.192,NA,NA,NA,NA
French Polynesia,PYF,Asia Oriental y el Pacífico,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabón,GAB,África Subsahariana,2016,2.091442208295618,6677.070039016437,-0.7918319800700004,2.106707127840543,66.583,32.6,2.66773089670199,NA,NA
Gabón,GAB,África Subsahariana,2017,0.4726420309111461,6921.73373135624,-2.1636177414924873,2.651925831439018,66.816,32,3.55570801059931,38,9.3
Gabón,GAB,África Subsahariana,2018,0.8379165808215703,7624.277523377101,-1.6880474356877926,4.749066520832215,67.043,31.1,3.071542956299,NA,NA
Gabón,GAB,África Subsahariana,2019,3.9208087945283125,7441.178647228097,1.3825759911969726,2.464567561511867,67.337,30.1,2.87430983233369,NA,NA
Gabón,GAB,África Subsahariana,2020,-1.8377610635765649,6605.803460775652,-4.155280832932817,1.352761106753326,67.073,28.8,3.39874087928788,NA,NA
Gabón,GAB,África Subsahariana,2021,1.4679573148748943,8181.40914134656,-0.8452447891961157,1.086907465194095,67.072,28.5,2.7007928993976,NA,NA
Gabón,GAB,África Subsahariana,2022,3.0376144953065705,8409.207414502802,0.7475336587946089,4.231247982745795,67.713,27.5,2.20773650357931,NA,NA
Gabón,GAB,África Subsahariana,2023,2.438936650643271,7802.824332761382,0.21097885846288023,3.629015341853759,68.337,26.9,2.31594287726056,NA,NA
Gabón,GAB,África Subsahariana,2024,3.3940389959240065,8230.043114511507,1.1883528174786449,1.17311998381218,68.511,25.9,NA,NA,NA
Gabón,GAB,África Subsahariana,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,África Subsahariana,2016,1.9433596547877556,650.0565013236113,-0.7010078911197581,7.228792720579224,63.386,42.1,2.0244300365448,NA,NA
Gambia,GMB,África Subsahariana,2017,4.822611249275695,642.5226412963307,2.2080754670725327,8.034189745459113,63.708,40.7,2.45919445096525,NA,NA
Gambia,GMB,África Subsahariana,2018,7.234890332585792,696.2198069606148,4.667874304555369,6.520968239465726,64.034,39.4,2.36543989181519,NA,NA
Gambia,GMB,África Subsahariana,2019,6.222053159948587,738.1867519874828,3.748482959566715,7.115676256311922,64.427,38.2,2.80809703332656,NA,NA
Gambia,GMB,África Subsahariana,2020,0.5914872878739743,720.3351433521331,-1.7631871131438004,5.931276365624406,64.418,37,2.88734569797808,38.8,39
Gambia,GMB,África Subsahariana,2021,5.255968788167436,781.8909251695309,2.7930458838913097,7.370347588766179,63.847,35.9,3.04477694635226,NA,NA
Gambia,GMB,África Subsahariana,2022,5.492998230101136,836.2448758684757,3.0738139901925052,11.513119838050491,64.859,34.7,2.89168744551701,NA,NA
Gambia,GMB,África Subsahariana,2023,5.9167957146697034,883.0241117198087,3.5072268413697714,16.97421296323269,65.86,33.7,2.80838156544977,NA,NA
Gambia,GMB,África Subsahariana,2024,5.55126069510321,871.3402917762937,3.174702538554783,11.56105328975111,66.057,32.7,NA,NA,NA
Gambia,GMB,África Subsahariana,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,GEO,Europa y Asia Central,2016,3.4502151799687084,4143.4012568631515,3.388353283167447,2.134927139391212,73.136,8.7,3.52338004112244,36.6,10.5
Georgia,GEO,Europa y Asia Central,2017,5.159902616588269,4418.752065466785,5.145826775627356,6.035317252721169,73.435,8.5,3.52442002296448,37.9,11.1
Georgia,GEO,Europa y Asia Central,2018,6.062036412677003,4804.054604044404,6.103447450873588,2.615244713976705,73.985,8.3,3.46094989776611,36.4,11
Georgia,GEO,Europa y Asia Central,2019,5.380719265899515,4741.283271587601,5.5616716587315835,4.852898216967227,74.165,8.2,3.82985997200012,35.9,9.7
Georgia,GEO,Europa y Asia Central,2020,-6.2904717853839,4300.85701291207,-6.354787152064674,5.202464889753404,73.509,8,3.80951130708125,34.5,12
Georgia,GEO,Europa y Asia Central,2021,10.644233658096923,5083.606954845773,11.06507800678311,9.566914338247692,71.635,7.9,3.59441995620727,34.2,10.8
Georgia,GEO,Europa y Asia Central,2022,10.95853213856239,6729.846599302833,10.842208805380807,11.89816542031976,74.141,7.7,3.75498008728027,33.5,7.8
Georgia,GEO,Europa y Asia Central,2023,7.832201265557259,8283.669606522612,7.7456855172756605,2.487760565787146,74.496,7.6,3.70918011665344,34.8,5.9
Georgia,GEO,Europa y Asia Central,2024,9.679793875006908,9241.49122313713,10.15194781053306,1.109717580220962,74.657,7.5,3.98011682083814,33.9,4.2
Georgia,GEO,Europa y Asia Central,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alemania,DEU,Europa y Asia Central,2016,2.2222221625937095,42948.938193269365,1.40038690062336,0.491747008445174,80.99024390243903,3.3,4.76321983337402,31.3,NA
Alemania,DEU,Europa y Asia Central,2017,2.7979067205509978,45553.93414953386,2.4144426920241955,1.50949485109628,80.99268292682929,3.2,4.77830982208252,31.3,0.2
Alemania,DEU,Europa y Asia Central,2018,1.1356960459984862,48916.16866121543,0.8322125270525476,1.73216879766941,80.89268292682927,3.2,4.88401985168457,31.9,0.2
Alemania,DEU,Europa y Asia Central,2019,0.9777346970387839,47656.199739747026,0.7502664262532193,1.44565976888253,81.29268292682927,3.1,5.02757978439331,32.2,0.3
Alemania,DEU,Europa y Asia Central,2020,-4.131914432399469,47394.87345044692,-4.210200118257788,0.144877925813981,81.04146341463415,3.1,5.51600980758667,32.5,0.4
Alemania,DEU,Europa y Asia Central,2021,3.9099999420410825,52349.24599944222,3.866027203711269,3.06666666666673,80.79024390243903,3.1,5.36734008789062,33.6,1.2
Alemania,DEU,Europa y Asia Central,2022,1.8092581243060977,50506.51796385433,1.831614399766707,6.87257438551096,80.6080487804878,3.1,5.23916006088257,33.7,1.3
Alemania,DEU,Europa y Asia Central,2023,-0.8696475785733213,54776.76682354909,-0.9999292889139753,5.94643667725823,81.04146341463415,3.1,NA,NA,NA
Alemania,DEU,Europa y Asia Central,2024,-0.4958518972603656,56103.73231825545,-0.7690705526588175,2.2564981433876,80.79268292682927,3.1,NA,NA,NA
Alemania,DEU,Europa y Asia Central,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,GHA,África Subsahariana,2016,3.3734657496693643,1912.4799133995061,1.047044067362222,17.45463470708676,63.522,36.6,4.3945198059082,43.5,44.1
Ghana,GHA,África Subsahariana,2017,8.128894881009558,2012.2866264126542,5.780945858173965,12.37192155070485,63.829,35.4,3.53362989425659,NA,NA
Ghana,GHA,África Subsahariana,2018,6.200077681272845,2195.3216601637732,4.018953383144748,7.80876516610703,64.138,34.1,3.8861300945282,NA,NA
Ghana,GHA,África Subsahariana,2019,6.507774793915203,2186.6582268261286,4.390631334788637,7.143640033308569,64.455,32.9,3.15307114842573,NA,NA
Ghana,GHA,África Subsahariana,2020,0.5139416706281708,2195.4548165998676,-1.4683080165409166,9.887289562699442,64.309,31.7,3.40915991351725,NA,NA
Ghana,GHA,África Subsahariana,2021,5.076466435335419,2445.18662529344,3.038002700445631,9.971088675044395,64.286,30.5,3.4005042684722,NA,NA
Ghana,GHA,África Subsahariana,2022,3.8048498095216416,2229.89122647803,1.8305124767941976,31.25589510490163,65.246,29.4,2.90963831638452,NA,NA
Ghana,GHA,África Subsahariana,2023,3.140090997637543,2383.9041048341815,1.1902230417219215,38.10696562965015,65.498,28.4,NA,NA,NA
Ghana,GHA,África Subsahariana,2024,5.590454695932664,2390.77237652715,3.6290789220203834,22.84832811578422,65.695,27.5,NA,NA,NA
Ghana,GHA,África Subsahariana,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,GIB,Europa y Asia Central,2016,NA,NA,NA,NA,82.741,NA,NA,NA,NA
Gibraltar,GIB,Europa y Asia Central,2017,NA,NA,NA,NA,82.858,NA,NA,NA,NA
Gibraltar,GIB,Europa y Asia Central,2018,NA,NA,NA,NA,83.028,NA,NA,NA,NA
Gibraltar,GIB,Europa y Asia Central,2019,NA,NA,NA,NA,83.183,NA,NA,NA,NA
Gibraltar,GIB,Europa y Asia Central,2020,NA,NA,NA,NA,83.07,NA,NA,NA,NA
Gibraltar,GIB,Europa y Asia Central,2021,NA,NA,NA,NA,80.274,NA,NA,NA,NA
Gibraltar,GIB,Europa y Asia Central,2022,NA,NA,NA,NA,83.517,NA,NA,NA,NA
Gibraltar,GIB,Europa y Asia Central,2023,NA,NA,NA,NA,83.553,NA,NA,NA,NA
Gibraltar,GIB,Europa y Asia Central,2024,NA,NA,NA,NA,83.63,NA,NA,NA,NA
Gibraltar,GIB,Europa y Asia Central,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grecia,GRC,Europa y Asia Central,2016,-0.031794767841205385,17919.24263770477,0.3848518650595878,-0.8256539783910328,81.3878048780488,3.6,NA,35,3.5
Grecia,GRC,Europa y Asia Central,2017,1.4731247270235173,18631.99301292935,1.6740201486058766,1.121254520314255,81.28780487804877,3.6,3.46778011322021,34.4,2.8
Grecia,GRC,Europa y Asia Central,2018,2.06467207892409,19873.401523877146,2.2719513220299348,0.6256214134536403,81.7878048780488,3.6,3.57626008987427,32.9,1.9
Grecia,GRC,Europa y Asia Central,2019,2.2771806533480827,19335.360200296866,2.38497557963629,0.2530075220380588,81.63902439024392,3.5,3.55062007904053,33.1,3
Grecia,GRC,Europa y Asia Central,2020,-9.196231497269778,17886.733165236048,-9.00116455331775,-1.247983555814054,81.28780487804877,3.4,NA,33.6,2.8
Grecia,GRC,Europa y Asia Central,2021,8.654497860021308,20654.7001960815,9.98468495798464,1.223825010198544,80.0829268292683,3.4,NA,32.9,2.1
Grecia,GRC,Europa y Asia Central,2022,5.521985805894076,20886.524308762862,6.859856328121381,9.645259812806424,80.78780487804879,3.3,3.37547993659973,33.4,2.1
Grecia,GRC,Europa y Asia Central,2023,2.1359113199663113,23343.710396456216,2.4257233573608374,3.464801285134052,81.73658536585367,3.3,NA,33.4,1.9
Grecia,GRC,Europa y Asia Central,2024,2.086574338060302,24626.148185897262,2.1083257095762917,2.741018756794773,81.83902439024392,3.2,NA,NA,NA
Grecia,GRC,Europa y Asia Central,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,GRL,Europa y Asia Central,2016,4.681954109723023,48181.74535412656,4.547808580660643,NA,71.19902439024392,NA,NA,NA,NA
Greenland,GRL,Europa y Asia Central,2017,0.05272818288003123,50765.74946653718,0.07766477396742744,NA,71.25634146341464,NA,NA,NA,NA
Greenland,GRL,Europa y Asia Central,2018,0.62306542854094,54545.13585776503,0.8906847411241898,NA,71.36097560975611,NA,NA,NA,NA
Greenland,GRL,Europa y Asia Central,2019,2.8321775679868324,53309.20359050652,2.462731594332169,NA,71.40926829268294,NA,NA,NA,NA
Greenland,GRL,Europa y Asia Central,2020,0.25078976210430426,54812.66617710234,-0.0017624785013197197,NA,71.2858536585366,NA,NA,NA,NA
Greenland,GRL,Europa y Asia Central,2021,1.6340941099299613,58135.993991020296,1.1210171163825748,NA,71.26146341463416,NA,NA,NA,NA
Greenland,GRL,Europa y Asia Central,2022,2.004555808656036,55635.00064912226,1.990153725274709,NA,71.23024390243903,NA,NA,NA,NA
Greenland,GRL,Europa y Asia Central,2023,0.8659619869981583,58498.97079736093,0.5041110022914381,NA,70.97243902439024,NA,NA,NA,NA
Greenland,GRL,Europa y Asia Central,2024,NA,NA,NA,NA,70.27341463414635,NA,NA,NA,NA
Greenland,GRL,Europa y Asia Central,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Granada,GRD,América Latina y el Caribe,2016,3.7396039558691,9221.234610794238,3.3305204833079785,1.650389944315728,75.01,16.1,NA,NA,NA
Granada,GRD,América Latina y el Caribe,2017,4.438675669481512,9751.426611559324,4.160022954550556,0.9084582558742492,74.977,16.3,3.17379999160767,NA,NA
Granada,GRD,América Latina y el Caribe,2018,4.3614403936479675,10083.02127922496,4.133216552384653,0.8041023132770334,74.957,16.6,3.55919341882594,43.8,1.1
Granada,GRD,América Latina y el Caribe,2019,0.6765117388737565,10462.792915953347,0.4247792274772735,0.5981497647360223,74.971,16.8,NA,NA,NA
Granada,GRD,América Latina y el Caribe,2020,-13.75662225721068,8968.558901084838,-14.023489621144307,-0.7407325970454977,75.019,17,NA,NA,NA
Granada,GRD,América Latina y el Caribe,2021,4.697724023267398,9617.289029053734,4.386380009863515,1.219511939168379,74.522,17,4.09030334217367,NA,NA
Granada,GRD,América Latina y el Caribe,2022,7.31023806981959,10469.386701285634,7.103718661663862,2.580539259079196,75.151,16.9,4.03767284869161,NA,NA
Granada,GRD,América Latina y el Caribe,2023,4.526574974506929,11414.478169118118,4.37658936970584,2.696122698145644,75.205,16.7,5.12544845968893,NA,NA
