"Country Name","Country Code","year","gdp_pc_growth","inflation","life_expectancy","infant_mortality","edu_expenditure","gini","poverty_multi","region","gdp_pc_growth_n","inflation_n","life_expectancy_n","infant_mortality_n","edu_expenditure_n","gini_n","poverty_multi_n","dim_economica","dim_social","dim_equidad","indice_compuesto"
"Kenya","KEN","2023",3.64425548577437,7.67139634029402,63.646,34.7,3.96229304413263,NA,NA,"Sub-Saharan Africa",0.452620692338608,0.964936923379474,0.662362032535942,0.837062256809339,0.241742640633959,NA,NA,0.708778807859041,0.580388976659746,NA,0.644583892259393
"Kenya","KEN","2024",2.6946724258593,4.48978854243448,63.834,34.2,4.02242346098974,NA,NA,"Sub-Saharan Africa",0.445328244587399,0.970523603793196,0.665139851357142,0.839494163424125,0.245411248761206,NA,NA,0.707925924190297,0.583348421180824,NA,0.645637172685561
"Kiribati","KIR","2016",5.58490333887225,1.91731090233378,65.799,42.9,11.646473381295,NA,NA,"East Asia & Pacific",0.467524152256561,0.975040694320934,0.694173968291494,0.797178988326848,0.710561050842855,NA,NA,0.721282423288748,0.733971335820399,NA,0.727626879554573
"Kiribati","KIR","2017",2.19903908915526,0.355520888546828,65.787,43.2,11.4761649484536,NA,NA,"East Asia & Pacific",0.441521963321182,0.977783088177977,0.693996660707162,0.795719844357977,0.700170387788823,NA,NA,0.70965252574958,0.729962297617987,NA,0.719807411683783
"Kiribati","KIR","2018",1.94611498374204,0.564030491493476,65.807,43.2,12.9204194888179,NA,NA,"East Asia & Pacific",0.439579599454758,0.977416959921805,0.694292173347715,0.795719844357977,0.788285591732697,NA,NA,0.708498279688281,0.759432536479463,NA,0.733965408083872
"Kiribati","KIR","2019",1.73347401094057,-1.81307995302947,65.866,42.9,14.5197413461539,27.8,9.7,"East Asia & Pacific",0.437946595192804,0.981590999340052,0.695163935637347,0.797178988326848,0.885861585224475,0.865497076023392,0.889772727272727,0.709768797266428,0.792734836396223,0.87763490164806,0.793379511770237
"Kiribati","KIR","2020",-3.16991324997066,2.5532455441463,65.205,42.3,16.2303756141975,NA,NA,"East Asia & Pacific",0.400290389102379,0.97392403763867,0.685397242867064,0.800097276264591,0.990228844034699,NA,NA,0.687107213370525,0.825241121055451,NA,0.756174167212988
"Kiribati","KIR","2021",6.55480705923502,2.05361676773907,64.148,41.6,13.9871516883117,NA,NA,"East Asia & Pacific",0.474972655186975,0.974801350769838,0.669779399813827,0.803501945525292,0.853367834983381,NA,NA,0.724887002978406,0.775549726774167,NA,0.750218364876286
"Kiribati","KIR","2022",2.88966132985202,5.34595440908904,66.269,40.7,14.7860312820513,NA,NA,"East Asia & Pacific",0.44682568746992,0.96902023650784,0.701118515344494,0.807879377431907,0.902108161817464,NA,NA,0.70792296198888,0.803702018197955,NA,0.755812490093417
"Kiribati","KIR","2023",1.05564933854352,9.28307374517721,66.473,39.8,16.39053,24.7,1.6,"East Asia & Pacific",0.432741151649637,0.962106930758398,0.704132744278137,0.812256809338521,1,0.956140350877193,0.981818181818182,0.697424041204017,0.838796517872219,0.968979266347687,0.835066608474641
"Kiribati","KIR","2024",3.71119049431697,2.45545072159028,66.6,38.8,NA,NA,NA,"East Asia & Pacific",0.453134728522622,0.974095758496315,0.706009249545649,0.817120622568093,NA,NA,NA,0.713615243509469,0.761564936056871,NA,0.73759008978317
"Korea, Dem. People's Rep.","PRK","2016",NA,NA,72.971,16.5,NA,NA,NA,"East Asia & Pacific",NA,NA,0.800144801193871,0.925583657587549,NA,NA,NA,NA,0.86286422939071,NA,0.86286422939071
"Korea, Dem. People's Rep.","PRK","2017",NA,NA,73.034,15.4,NA,NA,NA,"East Asia & Pacific",NA,NA,0.801075666011614,0.930933852140078,NA,NA,NA,NA,0.866004759075846,NA,0.866004759075846
"Korea, Dem. People's Rep.","PRK","2018",NA,NA,73.02,14.8,NA,NA,NA,"East Asia & Pacific",NA,NA,0.800868807163226,0.933852140077821,NA,NA,NA,NA,0.867360473620524,NA,0.867360473620524
"Korea, Dem. People's Rep.","PRK","2019",NA,NA,72.928,14.3,NA,NA,NA,"East Asia & Pacific",NA,NA,0.799509449016682,0.936284046692607,NA,NA,NA,NA,0.867896747854644,NA,0.867896747854644
"Korea, Dem. People's Rep.","PRK","2020",NA,NA,72.783,14.1,NA,NA,NA,"East Asia & Pacific",NA,NA,0.797366982372671,0.937256809338521,NA,NA,NA,NA,0.867311895855596,NA,0.867311895855596
"Korea, Dem. People's Rep.","PRK","2021",NA,NA,73.437,14.1,NA,NA,NA,"East Asia & Pacific",NA,NA,0.807030245718761,0.937256809338521,NA,NA,NA,NA,0.872143527528641,NA,0.872143527528641
"Korea, Dem. People's Rep.","PRK","2022",NA,NA,73.641,14.3,NA,NA,NA,"East Asia & Pacific",NA,NA,0.810044474652403,0.936284046692607,NA,NA,NA,NA,0.873164260672505,NA,0.873164260672505
"Korea, Dem. People's Rep.","PRK","2023",NA,NA,73.642,14.5,NA,NA,NA,"East Asia & Pacific",NA,NA,0.810059250284431,0.935311284046693,NA,NA,NA,NA,0.872685267165562,NA,0.872685267165562
"Korea, Dem. People's Rep.","PRK","2024",NA,NA,73.743,13.3,NA,NA,NA,"East Asia & Pacific",NA,NA,0.811551589119225,0.941147859922179,NA,NA,NA,NA,0.876349724520702,NA,0.876349724520702
